,gene,lr,p,ddf,p_corrected
248,ADAM12,0.09887362281097012,0.7531855405723491,1.0,0.929034007197569
249,ADAM15,0.6398375517599106,0.42376962814298624,1.0,0.7800058988452445
250,ADAM17,2.8149943574564986,0.09338722499118711,1.0,0.4614719947778899
251,ADAM18,1.0876367188097902,0.2969954293430529,1.0,0.6940034247310732
252,ADAM19,1.1853669386512138,0.2762660956587196,1.0,0.6759581211267752
253,ADAM2,0.06320543731385442,0.8014995213459314,1.0,0.9443155234645498
254,ADAM20,0.10356129784827317,0.7475970833280732,1.0,0.9279832766987025
255,ADAM21,0.09970073480144492,0.7521890599274803,1.0,0.929034007197569
256,ADAM22,0.0927702958520058,0.7606844044834924,1.0,0.9298414031469457
257,ADAM23,0.7860429634542925,0.37529933483491273,1.0,0.7491987814598513
258,ADAM28,4.4353504620517015,0.03520199187760003,1.0,0.3201978934321024
259,ADAM29,1.0547674065448973,0.3044116595710298,1.0,0.6983079261872589
260,ADAM30,2.013910299058125,0.15586313799026708,1.0,0.5521868671045872
261,ADAM32,4.341318756474038,0.03719810072834587,1.0,0.32899679483153443
262,ADAM33,0.3544760998456695,0.5515901897722459,1.0,0.8501355193294029
263,ADAM7,2.138273494666919,0.1436634950175361,1.0,0.5413947868172214
264,ADAM8,0.4669550587911999,0.4943913291577353,1.0,0.8189276015903335
265,ADAM9,1.910764527852507,0.16687835840169607,1.0,0.5667626931987427
266,ADAMDEC1,4.95348172080412e-06,0.9982241961823946,1.0,0.9991731750095773
267,ADAMTS1,4.16338072454505,0.04130687902001413,1.0,0.33942944156213445
268,ADAMTS10,4.646729325828801,0.031112774188630364,1.0,0.30336822711638106
269,ADAMTS12,0.5715249299209972,0.4496535854048135,1.0,0.7944741714790403
270,ADAMTS13,1.4174175330881553,0.2338289325309055,1.0,0.6386280153926434
271,ADAMTS14,0.2079813827272119,0.6483541970515554,1.0,0.8926386085538659
272,ADAMTS15,2.245793894239796,0.13397813129131844,1.0,0.5287998745219633
273,ADAMTS16,2.2768696344060118,0.13131668168159338,1.0,0.5245010317894546
274,ADAMTS17,1.5851854198747333,0.20801535389884795,1.0,0.6149907524180297
275,ADAMTS18,0.6000840772933316,0.43854594858375906,1.0,0.7889005273685986
276,ADAMTS19,1.5831074840623387,0.20831365273959396,1.0,0.6153111352420272
277,ADAMTS2,10.084431958518053,0.001495272508290092,1.0,0.08219383756989672
278,ADAMTS20,0.33188097076572376,0.5645535978672542,1.0,0.8562287833917702
