,gene,lr,p,ddf,p_corrected
246,ADAM10,0.5248657335469034,0.468773446520961,1.0,0.7964120382533214
247,ADAM11,0.6420757197377043,0.422960147042441,1.0,0.7647585953800753
248,ADAM12,0.10666338030705447,0.7439752839290079,1.0,0.9240116514011922
249,ADAM15,0.20079420965203099,0.6540805451791181,1.0,0.8870210515737842
250,ADAM17,3.7110833810104396,0.05405229652874027,1.0,0.34665230747943876
251,ADAM18,1.3037407337656077,0.25353106445346874,1.0,0.6345402273631645
252,ADAM19,0.33042703869432444,0.5654077403579161,1.0,0.8476356780954954
253,ADAM2,0.9803970686468801,0.32210079597183494,1.0,0.6959404635479886
254,ADAM20,1.3638159305371573,0.24287724078960615,1.0,0.6238309285351724
255,ADAM21,0.526410554883114,0.46811985834838166,1.0,0.7961082682861573
256,ADAM22,1.4100624630264065,0.23504602430006905,1.0,0.6162475626062461
257,ADAM23,0.2237765159072751,0.636177346638084,1.0,0.8800908146278129
258,ADAM28,3.3608499922393094,0.066763600091917,1.0,0.3767236234581684
259,ADAM29,0.21351839934573036,0.6440235850041813,1.0,0.8832069174019747
260,ADAM30,0.04410131750751134,0.8336652247370412,1.0,0.9568774408669598
261,ADAM32,0.525805475316929,0.4683756828964344,1.0,0.7962110364799443
262,ADAM33,0.6447206592529255,0.4220065297642437,1.0,0.764700684986721
263,ADAM7,0.07662865412544306,0.7819192363058883,1.0,0.9393579493158767
264,ADAM8,3.310627995249888,0.06883318296506791,1.0,0.3832189343280395
265,ADAM9,0.04237321665982563,0.8369099916111564,1.0,0.9577221915352769
266,ADAMDEC1,0.026692983713246576,0.8702193470163724,1.0,0.9669707119017714
267,ADAMTS1,4.367390847389743,0.03663304294195481,1.0,0.29257152233014133
268,ADAMTS10,9.731976837241291,0.0018108961780777249,1.0,0.07527499786265673
269,ADAMTS12,3.2642180160482894,0.07080677410119486,1.0,0.3874860031830657
270,ADAMTS13,1.9953441936227136,0.1577832168565408,1.0,0.5281186040622048
271,ADAMTS14,0.8933970276434593,0.34455840289398865,1.0,0.7129158073882379
272,ADAMTS15,1.325781411898788,0.24955709782984425,1.0,0.6310679983458081
273,ADAMTS16,4.301036987541238,0.03808914153317965,1.0,0.2975332303595085
274,ADAMTS17,0.11461940318872621,0.7349450817053149,1.0,0.9196495401652258
275,ADAMTS18,0.5652113582257243,0.4521680946301698,1.0,0.7852672329186422
276,ADAMTS19,0.6184941316353161,0.4316074270460819,1.0,0.7703876804660974
277,ADAMTS2,0.627940295636563,0.42811183497393235,1.0,0.7690602212519816
