,gene,lr,p,ddf,p_corrected
201,ACTA2,1.716037218609472,0.19020394210395106,1.0,0.6240830606927374
202,ACTB,1.4773332520189797,0.22419222631477573,1.0,0.6578028913782793
203,ACTBL2,0.02290208088129475,0.8797119859401936,1.0,0.9730953402324468
204,ACTC1,0.025982547608236928,0.8719429470891048,1.0,0.9721609957656769
205,ACTG1,1.5378026898117696,0.21494516691682417,1.0,0.6487877061216665
206,ACTG2,0.9902854713539,0.3196726128112872,1.0,0.7349569597336619
207,ACTL10,0.7151402076735849,0.3977426507220003,1.0,0.7870565936317914
208,ACTL6A,0.7991139836815364,0.3713584059131164,1.0,0.7698251241683453
209,ACTL6B,1.0898849169770983,0.29649670894822355,1.0,0.7189870394383792
210,ACTL7A,5.760787137666284,0.016387728720897547,1.0,0.27131155379449984
211,ACTL7B,0.04562337682091311,0.8308618896472812,1.0,0.9627348067423787
212,ACTL8,0.0723223417828649,0.7879849856841128,1.0,0.9494547573744099
213,ACTL9,0.8926326299301763,0.34476488595131494,1.0,0.7522663683942176
214,ACTMAP,0.0003670944088298711,0.9847137000933683,1.0,0.9971802567368768
215,ACTN1,0.03122441831192191,0.8597406438397572,1.0,0.970556319569074
216,ACTN2,0.451071418337051,0.5018265935654138,1.0,0.8421032817370993
217,ACTN4,1.3959780083141595,0.23739814555958788,1.0,0.6698451510156999
218,ACTR10,0.026914968130995476,0.8696856270073918,1.0,0.9717651331264895
219,ACTR1A,1.906603287939106,0.1673410595696685,1.0,0.5971437128703257
220,ACTR1B,1.456698559160941,0.22745614585715912,1.0,0.6619808145320623
221,ACTR2,7.621771190636082,0.005766782256800613,1.0,0.17746133094448302
222,ACTR3,9.28541964492888,0.0023098499943994826,1.0,0.1228012788067307
223,ACTR3B,0.0026918283970189805,0.958622052849195,1.0,0.9918427224060258
224,ACTR3C,0.22685035573135792,0.6338691409290432,1.0,0.8953294789393497
225,ACTR5,1.4509591103233106,0.22837411748997782,1.0,0.6619808145320623
226,ACTR6,0.6587769412192301,0.4169920613271936,1.0,0.7994515340040348
227,ACTR8,0.0018277166093412234,0.9658993849365843,1.0,0.9930133887304337
228,ACTRT1,3.503984629119259,0.06122136292304848,1.0,0.427435813400828
229,ACTRT2,0.138383248550781,0.7098936013497676,1.0,0.9249792201244526
230,ACTRT3,0.08397461377262516,0.7719816908897368,1.0,0.9443843648745168
231,ACVR1,0.12560086768030487,0.7230375407007191,1.0,0.9288299624841176
232,ACVR1B,3.9289599916087354,0.04746128725881557,1.0,0.3899245794410397
233,ACVR1C,0.3473118602616978,0.5556387794336577,1.0,0.8672269443268289
234,ACVR2A,3.8036113257444413,0.05114216730102277,1.0,0.40107529706350314
235,ACVR2B,0.728692134684934,0.39330744728399913,1.0,0.7850701605763735
236,ACVRL1,0.26720377243600524,0.6052137031364141,1.0,0.8861609375136371
237,ACY1,0.2966092435920018,0.5860159706206649,1.0,0.878739802419916
238,ACY3,2.52121888648162,0.11232373318488593,1.0,0.5211060658014477
239,ACYP1,0.13059526879510486,0.7178156405784526,1.0,0.9279115946846869
240,ACYP2,0.30761308933733744,0.5791485958931211,1.0,0.8773649117444253
241,ADA,0.0036247738789825235,0.9519914913897095,1.0,0.990244624556169
242,ADA2,0.14761882777315805,0.700821356918842,1.0,0.9212416884064696
243,ADAD1,0.8689838701934605,0.3512367699707196,1.0,0.7563327965535029
244,ADAD2,0.8706285417790696,0.35078136048187447,1.0,0.7563327965535029
245,ADAL,5.559683120709451,0.018378740612972372,1.0,0.27997180548825085
246,ADAM10,3.9228156358890374,0.047635036156504745,1.0,0.39022642585319023
247,ADAM11,0.025003071678384003,0.8743594074274044,1.0,0.9722752245653365
248,ADAM12,0.9907290727273903,0.3195642480202321,1.0,0.7348649957712304
249,ADAM15,1.0035227370722168,0.3164596073713827,1.0,0.7327953425257104
250,ADAM17,2.375496542152632,0.12325240278065067,1.0,0.5385716787194732
251,ADAM18,0.004584000885643036,0.9460202699608005,1.0,0.9887688384977615
252,ADAM19,0.2478495290565661,0.6185933770193811,1.0,0.8903350220503748
253,ADAM2,0.3410551812048652,0.5592207836817626,1.0,0.8690857030865787
254,ADAM20,7.0859679889099425,0.007768984324069748,1.0,0.19880116495931352
255,ADAM21,1.1133659181768962,0.2913514412915159,1.0,0.71711421302705
256,ADAM22,2.7366745979436473,0.09806865331526785,1.0,0.5009499120227576
257,ADAM23,1.5567809464828315,0.21213717472841429,1.0,0.6457294619574532
258,ADAM28,0.3943296961724627,0.5300322644916307,1.0,0.854614499675638
259,ADAM29,0.08599537505733679,0.7693313128570299,1.0,0.9438218305506825
260,ADAM30,0.026304837667339598,0.8711580755525757,1.0,0.9721609957656769
