,gene,lr,p,ddf,p_corrected
5245,FCRL4,3.595880987412329,0.05792291973248343,1.0,0.6639261115002496
5246,FCRL5,0.1018455321102465,0.7496260640098065,1.0,0.9797898392900517
5247,FCRL6,0.18269749370824684,0.6690652328824829,1.0,0.9673691153874995
5248,FCRLA,0.7097537203035245,0.39952558290612394,1.0,0.9077955054340477
5249,FCRLB,0.21443140275709993,0.6433160673586352,1.0,0.9626880799122688
5250,FCSK,1.4457800584962115,0.22920628667147122,1.0,0.8345417703069116
5251,FDCSP,2.1940198848824366e-05,0.996262693182654,1.0,0.9994438889131896
5252,FDFT1,0.5492062938924391,0.45864218346045427,1.0,0.9293320536831092
5253,FDPS,0.4166551807709311,0.5186107802005446,1.0,0.9466151873880015
5254,FDX1,0.39151366057399173,0.5315048287946497,1.0,0.9469682186378496
5255,FDX2,0.6957720742520905,0.4042079957932089,1.0,0.9077955054340477
5256,FDXACB1,0.05674152151073031,0.811722262917843,1.0,0.9870229733868192
5257,FDXR,0.7391497122584951,0.3899333917927583,1.0,0.9040470351584123
5258,FECH,1.453054860317252,0.22803840619649088,1.0,0.8345417703069116
5259,FEM1A,0.05590376336363079,0.8130914412796998,1.0,0.9870360043387992
5260,FEM1B,0.45693499722142406,0.49905990077760953,1.0,0.9427660293454548
5261,FEM1C,0.35019873050009664,0.554000655115525,1.0,0.9509732299403916
5262,FEN1,1.3467125523923187,0.24585365603803117,1.0,0.8448393296239232
5263,FER,2.3280532676717485,0.1270606907402783,1.0,0.7581256774839871
5264,FER1L6,0.7520601299145255,0.385824764285274,1.0,0.9026449929502928
5265,FERD3L,1.5660977972495402,0.21077461430803845,1.0,0.8250967281786189
5266,FERMT1,1.5717246055007763,0.20995673586546237,1.0,0.8250967281786189
5267,FERMT2,5.838962538622809,0.0156750665608565,1.0,0.5161820395047847
5268,FERMT3,7.051612305986055e-05,0.993299932610362,1.0,0.9991237362378694
5269,FES,0.001470637148258902,0.9694095130932808,1.0,0.9976819813336478
5270,FETUB,1.0403821348534166,0.3077326141123198,1.0,0.8760537504261914
5271,FEV,0.987704757244046,0.3203039996316241,1.0,0.8817782480554909
5272,FEZ1,8.775707306085678e-05,0.9925256268729965,1.0,0.9989761545354128
5273,FEZ2,1.6968287349732236,0.19270323216745397,1.0,0.8139749875720437
5274,FEZF1,0.7679202080137202,0.38086122257974975,1.0,0.9019419688443108
5275,FEZF2,0.624524326331084,0.42937096997449464,1.0,0.9175660142211521
5276,FFAR1,5.321580653903766,0.02106289689064018,1.0,0.5495568615146192
5277,FFAR2,0.10130781678185485,0.7502658118087643,1.0,0.9797898392900517
5278,FFAR4,0.10636413558131608,0.7443221043516797,1.0,0.9797898392900517
5279,FGA,5.5526969035618094,0.018452234732589775,1.0,0.5340368212406453
5280,FGB,0.027735625815466847,0.8677318791416793,1.0,0.9937887852933535
5281,FGD1,0.25846133580375863,0.611179213593828,1.0,0.9583204558481727
5282,FGD2,7.541709133291761,0.0060286829005666235,1.0,0.4277722807135122
5283,FGD3,0.8033494263374905,0.37009382909034394,1.0,0.8965653107082382
5284,FGD4,0.19514974324465584,0.6586646513141237,1.0,0.9650267174697703
5285,FGD5,1.211582895087986,0.27101886000844333,1.0,0.8552172035347938
5286,FGD6,0.11548663110920643,0.733982114050663,1.0,0.9780434122285427
5287,FGF1,1.437646433131249,0.2305205787165861,1.0,0.8348051051123218
5288,FGF10,0.45096588227283974,0.5018766288362221,1.0,0.9428373836498349
5289,FGF11,0.006703675132712306,0.9347453401801142,1.0,0.9962607191557915
5290,FGF12,8.512195040566439e-05,0.9926386971855433,1.0,0.9989761545354128
5291,FGF13,1.0787132549592116,0.29898558804447944,1.0,0.8736585720198424
5292,FGF14,0.3876886152256702,0.5335168726745376,1.0,0.9481077132641704
5293,FGF17,1.4712109506961042,0.2251547301246265,1.0,0.8345417703069116
5294,FGF18,0.4943384010232421,0.4819983994180086,1.0,0.9355039443840762
5295,FGF19,0.03880143106061951,0.8438425717495114,1.0,0.9911561463416648
5296,FGF2,0.36191819145005866,0.5474428463077123,1.0,0.9506915867010856
5297,FGF20,2.1728722539232876,0.1404636682277163,1.0,0.7746261677188477
5298,FGF21,0.0068667847651795455,0.933958037237735,1.0,0.9962607191557915
5299,FGF22,5.976814986752288e-05,0.9938316268009347,1.0,0.9992740514494804
5300,FGF23,0.15697695450853644,0.6919551505310885,1.0,0.9713624905154096
5301,FGF3,1.006544377358523,0.31573212490795416,1.0,0.8796444867840878
5302,FGF4,0.01050494355513365,0.918364871207885,1.0,0.9962607191557915
5303,FGF5,5.386711783792634,0.020290671898862394,1.0,0.5450969171193631
5304,FGF6,2.0284860966175984,0.1543743154049755,1.0,0.7850961043297012
5305,FGF7,3.4184833428223556,0.06447021761622347,1.0,0.6747130841762969
5306,FGF8,6.715726198258153,0.009556636778507986,1.0,0.4811200142363534
5307,FGF9,0.00855090666095748,0.9263237416875947,1.0,0.9962607191557915
5308,FGFBP1,0.1543424157659956,0.6944196562655064,1.0,0.9726749367731444
5309,FGFBP2,0.07332986872347647,0.7865487955737329,1.0,0.9844847514124938
5310,FGFBP3,2.662016452714397,0.10277037448537071,1.0,0.7400834648441419
5311,FGFR1,0.9614556336223359,0.32682040424678926,1.0,0.8830694473433269
5312,FGFR1OP2,5.5041477222810045,0.018971423497260196,1.0,0.5354691798513536
5313,FGFR2,7.667019048558814,0.005623929252460363,1.0,0.41666839318391846
